contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiration,moneyness,days_to_expiration,T,bs_price,pricing_error,abs_error
AAPL250411C00245000,2025-03-10 19:35:33+00:00,245,2.61,2.39,2.53,-2.53,-49.22179,465,900,0.3034737622070312,FALSE,REGULAR,USD,call,4/11/2025,1.076733761,32,0.087671233,2.6398639719253794,-0.029863972,0.029863971925379484
AAPL250411C00250000,2025-03-10 19:36:13+00:00,250,1.53,1.44,1.6,-2.1200001,-58.082195,530,3829,0.29761444580078117,FALSE,REGULAR,USD,call,4/11/2025,1.0987079194866838,32,0.087671233,1.6698830597205045,-0.13988306,0.13988305972050452
AAPL250411C00255000,2025-03-10 19:58:17+00:00,255,0.91,0.84,0.95,-1.22,-57.276993,158,256,0.29114478393554677,FALSE,REGULAR,USD,call,4/11/2025,1.1206820778764173,32,0.087671233,0.9922417280432647,-0.082241728,0.082241728
AAPL250411C00260000,2025-03-10 19:56:44+00:00,260,0.55,0.5,0.56,-0.74999994,-57.692303,1146,1052,0.2880930566406249,FALSE,REGULAR,USD,call,4/11/2025,1.142656236266151,32,0.087671233,0.5832379528382372,-0.033237953,0.033237953
AAPL250411C00265000,2025-03-10 18:54:47+00:00,265,0.26,0.28,0.35,-0.52,-66.66667,70,251,0.29077857666015616,FALSE,REGULAR,USD,call,4/11/2025,1.1646303946558847,32,0.087671233,0.36334401717964226,-0.103344017,0.10334401717964226
AAPL250411C00270000,2025-03-10 19:13:25+00:00,270,0.22,0.16,0.26,-0.19,-46.341465,52,320,0.302741348,FALSE,REGULAR,USD,call,4/11/2025,1.1866045530456184,32,0.087671233,0.2683254464364859,-0.048325446,0.048325446436485925
AAPL250411C00275000,2025-03-10 15:48:57+00:00,275,0.12,0.09,0.18,-0.22999999,-65.71428,27,87,0.3100654931640625,FALSE,REGULAR,USD,call,4/11/2025,1.2085787114353521,32,0.087671233,0.18401736202612806,-0.064017362,0.064017362
AAPL250411C00280000,2025-03-07 16:41:57+00:00,280,0.21,0.06,0.08,0,0,4,11,0.29883513671874995,FALSE,REGULAR,USD,call,4/11/2025,1.2305528698250858,32,0.087671233,0.081532239,0.12846776106587046,0.12846776106587046
AAPL250411C00285000,2025-03-10 16:49:37+00:00,285,0.06,0.02,0.12,-0.09,-59.999996,16,40,0.337897246,FALSE,REGULAR,USD,call,4/11/2025,1.2525270282148193,32,0.087671233,0.12027716236100705,-0.060277162,0.060277162
AAPL250411C00290000,2025-03-05 19:52:47+00:00,290,0.06,0.03,0.08,0,0,5,6,0.341803457,FALSE,REGULAR,USD,call,4/11/2025,1.274501186604553,32,0.087671233,0.080043445,-0.020043445,0.020043445484490496
AAPL250411C00295000,2025-03-07 18:51:16+00:00,295,0.04,0.02,0.08,-0.010000002,-20.000002,50,3,0.362311064,FALSE,REGULAR,USD,call,4/11/2025,1.2964753449942867,32,0.087671233,0.079190573,-0.039190573,0.039190573
AAPL250411C00300000,2025-03-07 15:50:50+00:00,300,0.03,0.02,0.06,-0.01,-25,1,19,0.369146934,FALSE,REGULAR,USD,call,4/11/2025,1.3184495033840204,32,0.087671233,0.058263255674984915,-0.028263256,0.028263255674984916
AAPL250411P00100000,2025-03-10 14:17:29+00:00,100,0.04,0,0.09,0,0,30,11,1.0039112304687499,FALSE,REGULAR,USD,put,4/11/2025,0.4394831677946735,32,0.087671233,0.036181448,0.003818552,0.003818552
AAPL250411P00130000,2025-03-05 19:11:09+00:00,130,0.1,0.09,0.18,0,0,,1,0.796877031,FALSE,REGULAR,USD,put,4/11/2025,0.5713281181330755,32,0.087671233,0.1131616849227508,-0.013161685,0.013161685
AAPL250411P00145000,2025-03-10 17:25:07+00:00,145,0.23,0.18,0.23,0.09,64.28571,85,20,0.692385889,FALSE,REGULAR,USD,put,4/11/2025,0.6372505933022765,32,0.087671233,0.1722276821291553,0.057772318,0.057772318
AAPL250411P00150000,2025-03-10 19:14:33+00:00,150,0.29,0.22,0.3,0.11999999,70.58823,21,40,0.6689486230468751,FALSE,REGULAR,USD,put,4/11/2025,0.6592247516920102,32,0.087671233,0.22036793953072698,0.06963206,0.06963206
AAPL250411P00155000,2025-03-10 19:52:23+00:00,155,0.32,0.26,0.36,0.13,68.42105,207,74,0.639652041,FALSE,REGULAR,USD,put,4/11/2025,0.6811989100817439,32,0.087671233,0.2639885531952322,0.056011447,0.056011447
AAPL250411P00160000,2025-03-10 19:28:36+00:00,160,0.36,0.32,0.41,0.13000001,56.521744,40,128,0.6093789062500001,FALSE,REGULAR,USD,put,4/11/2025,0.7031730684714775,32,0.087671233,0.3120588901404684,0.047941109859531594,0.047941109859531594
AAPL250411P00165000,2025-03-10 16:21:06+00:00,165,0.45,0.38,0.48,0.22999999,104.54545,13,2,0.579105771,FALSE,REGULAR,USD,put,4/11/2025,0.7251472268612112,32,0.087671233,0.36809631605347715,0.081903684,0.081903684
AAPL250411P00170000,2025-03-10 18:50:38+00:00,170,0.54,0.47,0.52,0.110000014,25.5814,34,34,0.5468795312500001,FALSE,REGULAR,USD,put,4/11/2025,0.747121385,32,0.087671233,0.42519398808067965,0.11480601191932038,0.11480601191932038
AAPL250411P00175000,2025-03-10 19:55:29+00:00,175,0.62,0.54,0.65,0.13,26.530611,25,12,0.5190477783203125,FALSE,REGULAR,USD,put,4/11/2025,0.7690955436406786,32,0.087671233,0.5139099,0.10609010007023201,0.10609010007023201
AAPL250411P00180000,2025-03-10 19:46:05+00:00,180,0.79,0.66,0.78,0.42000002,113.51351,32,25,0.500005,FALSE,REGULAR,USD,put,4/11/2025,0.7910697020304123,32,0.087671233,0.6778714338719549,0.11212856612804512,0.11212856612804512
AAPL250411P00185000,2025-03-10 19:07:35+00:00,185,1.07,0.87,0.93,0.6700001,167.50003,326,663,0.47095255615234377,FALSE,REGULAR,USD,put,4/11/2025,0.81304386,32,0.087671233,0.8117835138377849,0.25821648616221515,0.25821648616221515
AAPL250411P00190000,2025-03-10 17:16:31+00:00,190,1.13,1.06,1.18,0.6,113.20756,112,99,0.44824770507812495,FALSE,REGULAR,USD,put,4/11/2025,0.8350180188098796,32,0.087671233,1.0348231404286174,0.09517686,0.09517686
AAPL250411P00195000,2025-03-10 19:55:30+00:00,195,1.49,1.44,1.51,0.83,125.75757,73,159,0.4265194067382813,FALSE,REGULAR,USD,put,4/11/2025,0.8569921771996133,32,0.087671233,1.3321659148648202,0.15783408513517982,0.15783408513517982
AAPL250411P00200000,2025-03-10 19:46:55+00:00,200,1.91,1.82,1.96,1.13,144.8718,464,193,0.4066221447753906,FALSE,REGULAR,USD,put,4/11/2025,0.878966336,32,0.087671233,1.7420298633278648,0.16797013667213512,0.16797013667213512
AAPL250411P00205000,2025-03-10 19:25:54+00:00,205,2.46,2.43,2.59,1.45,143.56436,177,114,0.38941040283203127,FALSE,REGULAR,USD,put,4/11/2025,0.9009404939790806,32,0.087671233,2.3204844167740077,0.13951558322599222,0.13951558322599222
AAPL250411P00210000,2025-03-10 19:59:49+00:00,210,3.4,3.25,3.45,2.0700002,155.63911,309,1345,0.3743348699951171,FALSE,REGULAR,USD,put,4/11/2025,0.9229146523688143,32,0.087671233,3.1180776162205674,0.28192238377943246,0.28192238377943246
AAPL250411P00215000,2025-03-10 19:26:40+00:00,215,4.6,4.3,4.55,2.81,156.98325,107,448,0.3588931298828125,FALSE,REGULAR,USD,put,4/11/2025,0.944888811,32,0.087671233,4.146234654268348,0.45376534573165195,0.45376534573165195
AAPL250411P00220000,2025-03-10 19:54:43+00:00,220,6.1,5.7,5.95,3.77,161.80258,505,918,0.34339035522460937,FALSE,REGULAR,USD,put,4/11/2025,0.9668629691482816,32,0.087671233,5.465127779131436,0.634872221,0.634872221
AAPL250411P00225000,2025-03-10 19:38:04+00:00,225,7.5,7.45,7.7,4.35,138.09523,304,385,0.32758240783691406,FALSE,REGULAR,USD,put,4/11/2025,0.9888371275380153,32,0.087671233,7.128621264562952,0.37137873543704814,0.37137873543704814
AAPL250411P00230000,2025-03-10 19:35:27+00:00,230,9.98,9.05,9.9,5.6299996,129.42528,353,308,0.31287308227539057,TRUE,REGULAR,USD,put,4/11/2025,1.010811285927749,32,0.087671233,9.235045074,0.7449549262013697,0.7449549262013697
AAPL250411P00235000,2025-03-10 19:16:22+00:00,235,13.45,12.25,12.55,7.5499997,127.9661,97,722,0.29761444580078117,TRUE,REGULAR,USD,put,4/11/2025,1.0327854443174826,32,0.087671233,11.793707664693272,1.656292335306727,1.656292335306727
AAPL250411P00240000,2025-03-10 19:47:16+00:00,240,16.05,14.6,16.45,8.249999,105.76921,92,210,0.31452101501464835,TRUE,REGULAR,USD,put,4/11/2025,1.0547596027072164,32,0.087671233,15.610498739166786,0.4395012608332145,0.4395012608332145
AAPL250411P00245000,2025-03-10 19:17:44+00:00,245,20.8,18.2,19.55,10.749999,106.96516,26,34,0.278327529,TRUE,REGULAR,USD,put,4/11/2025,1.076733761,32,0.087671233,18.632746410651123,2.167253589348878,2.167253589348878
AAPL250411P00250000,2025-03-10 19:26:53+00:00,250,23.74,22.7,24.05,10.13,74.430565,55,53,0.2934640966796874,TRUE,REGULAR,USD,put,4/11/2025,1.0987079194866838,32,0.087671233,23.076979350135048,0.6630206498649507,0.6630206498649507
AAPL250411P00255000,2025-03-06 16:26:39+00:00,255,29.47,26.9,28.35,9.889999,50.510723,1,18,0.28125718749999995,TRUE,REGULAR,USD,put,4/11/2025,1.1206820778764173,32,0.087671233,27.327386004303918,2.142613995696081,2.142613995696081
AAPL250411P00260000,2025-03-04 14:54:17+00:00,260,23.6,31.55,33.6,0,0,18,17,0.33740896972656254,TRUE,REGULAR,USD,put,4/11/2025,1.142656236266151,32,0.087671233,32.55042615272191,-8.950426153,8.950426153
