contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiration,moneyness,days_to_expiration,T,bs_price,pricing_error,vg_price,nig_price,vg_error,nig_error
AAPL250328P00165000,2025-03-10 19:02:15+00:00,165.0,0.3,0.25,0.29,0.19000001,172.7273,526.0,798,0.7060576269531251,False,REGULAR,USD,put,2025-03-28,0.7251472268612112,18,0.049315068493150684,0.21626024672331567,0.08373975327668431,,,,
AAPL250328P00170000,2025-03-10 17:45:57+00:00,170.0,0.33,0.3,0.42,0.18,119.99999,87.0,263,0.6811555322265627,False,REGULAR,USD,put,2025-03-28,0.747121385250945,18,0.049315068493150684,0.29372345468943273,0.03627654531056729,,,,
AAPL250328P00175000,2025-03-10 19:34:21+00:00,175.0,0.38,0.36,0.41,0.19,100.0,219.0,659,0.6303747900390625,False,REGULAR,USD,put,2025-03-28,0.7690955436406786,18,0.049315068493150684,0.31488798887137914,0.06511201112862086,,,,
AAPL250328P00180000,2025-03-10 19:34:33+00:00,180.0,0.48,0.45,0.48,0.27999997,139.99997,576.0,734,0.5932657861328126,False,REGULAR,USD,put,2025-03-28,0.7910697020304123,18,0.049315068493150684,0.38362055541941764,0.09637944458058234,,,,
AAPL250328P00185000,2025-03-10 19:34:21+00:00,185.0,0.56,0.53,0.58,0.31,124.0,768.0,1183,0.5542036767578126,False,REGULAR,USD,put,2025-03-28,0.813043860420146,18,0.049315068493150684,0.46091361891375904,0.09908638108624102,,,,
AAPL250328P00190000,2025-03-10 19:48:41+00:00,190.0,0.71,0.67,0.82,0.42,144.82759,538.0,470,0.5283250292968751,False,REGULAR,USD,put,2025-03-28,0.8350180188098796,18,0.049315068493150684,0.6274536162739963,0.08254638372600365,,,,
AAPL250328P00195000,2025-03-10 19:42:23+00:00,195.0,0.91,0.86,0.97,0.53000003,139.4737,885.0,948,0.4985401708984375,False,REGULAR,USD,put,2025-03-28,0.8569921771996133,18,0.049315068493150684,0.8272604585843837,0.08273954141561635,,,,
AAPL250328P00200000,2025-03-10 19:52:29+00:00,200.0,1.16,1.15,1.23,0.65999997,132.0,1958.0,1712,0.4646049633789063,False,REGULAR,USD,put,2025-03-28,0.878966335589347,18,0.049315068493150684,1.0612955470480294,0.0987044529519705,,,,
AAPL250328P00205000,2025-03-10 19:29:51+00:00,205.0,1.69,1.59,1.67,1.1000001,186.44073,942.0,1021,0.43897045410156255,False,REGULAR,USD,put,2025-03-28,0.9009404939790806,18,0.049315068493150684,1.4624267474560106,0.2275732525439893,,,,
AAPL250328P00210000,2025-03-10 19:58:29+00:00,210.0,2.3,2.24,2.32,1.52,194.8718,1597.0,11612,0.41663181030273433,False,REGULAR,USD,put,2025-03-28,0.9229146523688143,18,0.049315068493150684,2.0612212607533706,0.23877873924662918,,,,
AAPL250328P00215000,2025-03-10 19:41:06+00:00,215.0,3.28,2.99,3.25,2.25,218.44661,1123.0,1214,0.39685661743164063,False,REGULAR,USD,put,2025-03-28,0.944888810758548,18,0.049315068493150684,2.932298141368051,0.3477018586319489,,,,
AAPL250328P00220000,2025-03-10 19:53:48+00:00,220.0,4.6,4.25,4.65,3.11,208.72484,2956.0,3928,0.3845276391601562,False,REGULAR,USD,put,2025-03-28,0.9668629691482816,18,0.049315068493150684,4.261757293653488,0.3382427063465112,,,,
AAPL250328P00225000,2025-03-10 19:57:21+00:00,225.0,6.02,6.2,6.4,3.68,157.26497,2937.0,2240,0.36804831176757813,False,REGULAR,USD,put,2025-03-28,0.9888371275380153,18,0.049315068493150684,5.947720824119287,0.07227917588071264,,,,
AAPL250328P00230000,2025-03-10 19:47:44+00:00,230.0,8.45,8.0,8.55,5.2999997,168.25397,1612.0,2127,0.3469303588867187,True,REGULAR,USD,put,2025-03-28,1.010811285927749,18,0.049315068493150684,8.03991061900011,0.4100893809998887,,,,
AAPL250328P00235000,2025-03-10 19:47:21+00:00,235.0,11.51,10.0,11.5,6.96,152.96703,1336.0,5390,0.3382634533691406,True,REGULAR,USD,put,2025-03-28,1.0327854443174826,18,0.049315068493150684,10.936630896446815,0.5733691035531852,,,,
AAPL250328P00240000,2025-03-10 19:54:00+00:00,240.0,14.75,13.4,14.65,8.1,121.80453,603.0,5343,0.3094551477050781,True,REGULAR,USD,put,2025-03-28,1.0547596027072164,18,0.049315068493150684,14.055094569961767,0.6949054300382329,,,,
AAPL250328P00245000,2025-03-10 19:09:53+00:00,245.0,18.61,18.2,18.8,9.4800005,103.83352,845.0,4879,0.3112861840820312,True,REGULAR,USD,put,2025-03-28,1.07673376109695,18,0.049315068493150684,18.18072296423074,0.42927703576926035,,,,
AAPL250328P00250000,2025-03-10 19:55:42+00:00,250.0,23.0,22.9,23.4,10.7,86.99187,199.0,1011,0.3280096496582031,True,REGULAR,USD,put,2025-03-28,1.0987079194866838,18,0.049315068493150684,22.76177061694034,0.2382293830596609,,,,
AAPL250328P00255000,2025-03-10 15:35:33+00:00,255.0,28.31,27.3,28.0,11.82,71.67981,184.0,521,0.32569033691406246,True,REGULAR,USD,put,2025-03-28,1.1206820778764173,18,0.049315068493150684,27.354816969220877,0.9551830307791214,,,,
AAPL250328P00260000,2025-03-10 18:00:31+00:00,260.0,34.3,32.15,32.9,13.799999,67.31707,2.0,77,0.3505924316406249,True,REGULAR,USD,put,2025-03-28,1.142656236266151,18,0.049315068493150684,32.24279629690528,2.0572037030947143,,,,
AAPL250328P00265000,2025-03-10 16:21:17+00:00,265.0,40.1,36.05,37.9,10.129999,33.800465,13.0,4,0.38941040283203127,True,REGULAR,USD,put,2025-03-28,1.1646303946558847,18,0.049315068493150684,37.22683967515894,2.8731603248410593,,,,
AAPL250328P00270000,2025-03-10 16:21:17+00:00,270.0,45.1,42.15,42.9,10.049999,28.673323,14.0,4,0.42676354492187507,True,REGULAR,USD,put,2025-03-28,1.1866045530456184,18,0.049315068493150684,42.21168496109263,2.888315038907372,,,,
AAPL250328P00275000,2025-03-07 20:50:00+00:00,275.0,35.95,47.15,48.2,0.0,0.0,1.0,0,0.5185595019531251,True,REGULAR,USD,put,2025-03-28,1.2085787114353521,18,0.049315068493150684,47.47870560107219,-11.52870560107219,,,,
AAPL250328P00280000,2025-02-26 14:43:35+00:00,280.0,37.95,52.15,52.9,0.0,0.0,1.0,0,0.49805189453125004,True,REGULAR,USD,put,2025-03-28,1.2305528698250858,18,0.049315068493150684,52.18450239376955,-14.234502393769546,,,,
AAPL250328P00285000,2025-03-07 20:22:39+00:00,285.0,46.6,57.15,57.9,0.0,0.0,4.0,0,0.532231240234375,True,REGULAR,USD,put,2025-03-28,1.2525270282148193,18,0.049315068493150684,57.17215349038926,-10.572153490389262,,,,
AAPL250328P00290000,2025-03-04 17:52:29+00:00,290.0,53.55,62.15,62.9,0.0,0.0,,0,0.5649457568359376,True,REGULAR,USD,put,2025-03-28,1.274501186604553,18,0.049315068493150684,62.1582542590246,-8.608254259024605,,,,
AAPL250328P00310000,2025-02-26 15:02:57+00:00,310.0,66.25,82.15,82.9,0.0,0.0,,0,0.6884796777343751,True,REGULAR,USD,put,2025-03-28,1.3623978201634879,18,0.049315068493150684,82.1089885586606,-15.858988558660599,,,,
AAPL250328P00325000,2025-02-27 18:06:19+00:00,325.0,84.1,97.15,97.9,0.0,0.0,,0,0.500005,True,REGULAR,USD,put,2025-03-28,1.4283202953326888,18,0.049315068493150684,96.74534276335149,-12.645342763351493,,,,
